match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
3629099,2021-08-13,esp,2021/2022,LaLiga,1,Jesus Gil,10267,Valencia,8305,Getafe,1,1,0,26,74,4,22,2,4,2,12,0,6,0,1,3,11,1,11,1,9,3,0,2,0,,,24,15,6,2,1,0,2,2,7,5,12,3,6,0,30,4,4,1,48,47,27.0,39.0,21.0,8.0,6.0,10.0,177,483,114.0,419.0,51,118,63,301,23.0,24.0,3.0,8.0,1.45,1.44,0.63,0.69,0.03,0.75,0.67,1.44,1.17,0.79,0,1,3,9,0,1,1,8,0,3,0.0,0.1893,1.4213,0.8442,0.0,0.0173,0.033,0.3045,0.0,0.0825,2,11,0,1,0,4,1,6,1,0,0.6329,0.5313,0.0,0.1586,0.0,0.2372,0.033,0.5108,0.7884,0.0,4,22,16.22,19.89
3629099,2021-08-13,esp,2021/2022,LaLiga,1,Jesus Gil,8305,Getafe,10267,Valencia,0,0,1,74,26,22,4,4,2,12,2,6,0,1,0,11,3,11,1,9,1,0,3,0,2,,,15,24,2,6,0,1,2,2,5,7,3,12,0,6,4,30,1,4,47,48,39.0,27.0,8.0,21.0,10.0,6.0,483,177,419.0,114.0,118,51,301,63,24.0,23.0,8.0,3.0,1.44,1.45,0.69,0.63,0.75,0.03,1.44,0.67,0.79,1.17,1,0,9,3,1,0,8,1,3,0,0.1893,0.0,0.8442,1.4213,0.0173,0.0,0.3045,0.033,0.0825,0.0,11,2,1,0,4,0,6,1,0,1,0.5313,0.6329,0.1586,0.0,0.2372,0.0,0.5108,0.033,0.0,0.7884,22,4,19.89,16.22
3629092,2021-08-14,esp,2021/2022,LaLiga,1,Cesar Soto,9866,Deportivo Alaves,8633,Real Madrid,1,1,4,41,59,11,19,4,7,3,8,4,4,0,0,7,10,4,9,0,4,1,3,0,1,12,31,14,10,1,2,0,0,1,2,8,10,8,16,4,4,13,8,4,3,33,41,21.0,38.0,12.0,3.0,4.0,14.0,394,584,330.0,518.0,196,257,134,261,41.0,32.0,5.0,4.0,1.7,1.82,0.86,0.98,0.05,0.84,0.91,1.82,1.23,2.25,0,3,7,4,0,3,2,8,2,1,0.0,0.979,1.5601,0.2862,0.0,0.2725,0.074,0.2598,0.0629,0.0213,8,13,1,1,0,3,1,2,1,0,0.7364,0.7907,0.1238,0.19,0.0,0.7699,0.0484,0.0683,0.7884,0.0,11,19,16.8,17.81
3629092,2021-08-14,esp,2021/2022,LaLiga,1,Cesar Soto,8633,Real Madrid,9866,Deportivo Alaves,0,4,1,59,41,19,11,7,4,8,3,4,4,0,0,10,7,9,4,4,0,3,1,1,0,31,12,10,14,2,1,0,0,2,1,10,8,16,8,4,4,8,13,3,4,41,33,38.0,21.0,3.0,12.0,14.0,4.0,584,394,518.0,330.0,257,196,261,134,32.0,41.0,4.0,5.0,1.82,1.7,0.98,0.86,0.84,0.05,1.82,0.91,2.25,1.23,3,0,4,7,3,0,8,2,1,2,0.979,0.0,0.2862,1.5601,0.2725,0.0,0.2598,0.074,0.0213,0.0629,13,8,1,1,3,0,2,1,0,1,0.7907,0.7364,0.19,0.1238,0.7699,0.0,0.0683,0.0484,0.0,0.7884,19,11,17.81,16.8
3629095,2021-08-14,esp,2021/2022,LaLiga,1,Antonio Mateu,8661,Mallorca,8603,Real Betis,1,1,1,34,66,6,9,2,0,4,7,0,2,0,0,4,7,2,2,3,3,1,1,0,1,,,12,18,1,3,0,0,3,0,17,11,6,10,2,0,17,11,0,1,49,39,38.0,28.0,11.0,11.0,4.0,5.0,288,568,224.0,503.0,135,245,89,258,17.0,29.0,1.0,5.0,0.52,0.59,0.46,0.44,0.06,0.15,0.52,0.59,1.29,0.38,0,1,1,2,3,4,1,2,1,0,0.0,0.1452,0.0065,0.1764,0.4393,0.1823,0.0494,0.0839,0.024,0.0,3,8,1,0,0,0,2,1,0,0,0.4192,0.4426,0.0441,0.0,0.0,0.0,0.056,0.1452,0.0,0.0,6,9,20.65,16.12
3629095,2021-08-14,esp,2021/2022,LaLiga,1,Antonio Mateu,8603,Real Betis,8661,Mallorca,0,1,1,66,34,9,6,0,2,7,4,2,0,0,0,7,4,2,2,3,3,1,1,1,0,,,18,12,3,1,0,0,0,3,11,17,10,6,0,2,11,17,1,0,39,49,28.0,38.0,11.0,11.0,5.0,4.0,568,288,503.0,224.0,245,135,258,89,29.0,17.0,5.0,1.0,0.59,0.52,0.44,0.46,0.15,0.06,0.59,0.52,0.38,1.29,1,0,2,1,4,3,2,1,0,1,0.1452,0.0,0.1764,0.0065,0.1823,0.4393,0.0839,0.0494,0.0,0.024,8,3,0,1,0,0,1,2,0,0,0.4426,0.4192,0.0,0.0441,0.0,0.0,0.1452,0.056,0.0,0.0,9,6,16.12,20.65
3629096,2021-08-14,esp,2021/2022,LaLiga,1,Jaime Latre,8385,Cadiz,8581,Levante,1,1,1,43,57,7,12,2,3,3,8,2,1,0,1,4,6,3,6,2,4,2,1,1,1,,,10,16,1,5,0,0,1,1,14,11,11,12,1,2,15,10,2,1,60,40,40.0,27.0,20.0,13.0,11.0,7.0,315,421,228.0,353.0,121,208,107,145,23.0,19.0,3.0,3.0,0.59,0.95,0.49,0.79,0.11,0.16,0.59,0.95,1.11,1.09,0,0,4,4,0,2,2,5,1,1,0.0,0.0,0.5108,0.6455,0.0,0.0605,0.0756,0.1959,0.005,0.0495,5,8,0,0,1,3,1,1,0,0,0.486,0.7899,0.0,0.0,0.0485,0.112,0.0568,0.0495,0.0,0.0,7,12,18.41,18.91
3629096,2021-08-14,esp,2021/2022,LaLiga,1,Jaime Latre,8581,Levante,8385,Cadiz,0,1,1,57,43,12,7,3,2,8,3,1,2,1,0,6,4,6,3,4,2,1,2,1,1,,,16,10,5,1,0,0,1,1,11,14,12,11,2,1,10,15,1,2,40,60,27.0,40.0,13.0,20.0,7.0,11.0,421,315,353.0,228.0,208,121,145,107,19.0,23.0,3.0,3.0,0.95,0.59,0.79,0.49,0.16,0.11,0.95,0.59,1.09,1.11,0,0,4,4,2,0,5,2,1,1,0.0,0.0,0.6455,0.5108,0.0605,0.0,0.1959,0.0756,0.0495,0.005,8,5,0,0,3,1,1,1,0,0,0.7899,0.486,0.0,0.0,0.112,0.0485,0.0495,0.0568,0.0,0.0,12,7,18.91,18.41
3629097,2021-08-14,esp,2021/2022,LaLiga,1,Miguel Ortiz,8371,Osasuna,8558,Espanyol,1,0,0,53,47,14,10,1,3,8,5,5,2,0,0,8,5,6,5,4,6,0,1,0,1,,,18,12,3,3,0,0,1,3,20,19,6,6,2,5,14,23,3,1,73,77,41.0,52.0,32.0,25.0,10.0,15.0,384,352,288.0,250.0,91,147,197,103,34.0,25.0,8.0,1.0,0.86,0.55,0.75,0.42,0.1,0.13,0.86,0.55,0.02,0.19,1,0,4,2,3,3,4,5,2,0,0.2158,0.0,0.2223,0.1382,0.2585,0.118,0.0934,0.2928,0.0662,0.0,9,5,1,2,3,2,1,1,0,0,0.534,0.3001,0.2206,0.121,0.0967,0.0689,0.0048,0.059,0.0,0.0,14,10,18.74,18.52
3629097,2021-08-14,esp,2021/2022,LaLiga,1,Miguel Ortiz,8558,Espanyol,8371,Osasuna,0,0,0,47,53,10,14,3,1,5,8,2,5,0,0,5,8,5,6,6,4,1,0,1,0,,,12,18,3,3,0,0,3,1,19,20,6,6,5,2,23,14,1,3,77,73,52.0,41.0,25.0,32.0,15.0,10.0,352,384,250.0,288.0,147,91,103,197,25.0,34.0,1.0,8.0,0.55,0.86,0.42,0.75,0.13,0.1,0.55,0.86,0.19,0.02,0,1,2,4,3,3,5,4,0,2,0.0,0.2158,0.1382,0.2223,0.118,0.2585,0.2928,0.0934,0.0,0.0662,5,9,2,1,2,3,1,1,0,0,0.3001,0.534,0.121,0.2206,0.0689,0.0967,0.059,0.0048,0.0,0.0,10,14,18.52,18.74
