match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
4060530,2023-01-27,arg,2023,Liga Profesional,1,Yael Falcón Pérez,10084,Rosario Central,10086,Argentinos Juniors,1,1,0,24,76,6,18,4,7,1,6,1,5,0,0,3,12,3,6,3,3,1,2,0,2,5,37,16,13,3,2,0,1,3,3,23,8,7,8,5,1,30,5,7,3,47,56,36.0,36.0,11.0,20.0,0.0,13.0,151,492,70.0,420.0,34,185,36,235,15.0,33.0,2.0,9.0,0.54,1.78,0.34,1.58,0.2,0.2,0.54,1.78,0.88,1.4,1,0,1,10,1,2,2,5,1,1,0.1684,0.0,0.2019,1.2472,0.0549,0.2132,0.0877,0.3378,0.0225,0.0209,3,14,1,0,2,1,0,3,0,0,0.2804,1.6208,0.0549,0.0,0.2,0.0193,0.0,0.179,0.0,0.0,6,18,17.52,15.95
4060530,2023-01-27,arg,2023,Liga Profesional,1,Yael Falcón Pérez,10086,Argentinos Juniors,10084,Rosario Central,0,0,1,76,24,18,6,7,4,6,1,5,1,0,0,12,3,6,3,3,3,2,1,2,0,37,5,13,16,2,3,1,0,3,3,8,23,8,7,1,5,5,30,3,7,56,47,36.0,36.0,20.0,11.0,13.0,0.0,492,151,420.0,70.0,185,34,235,36,33.0,15.0,9.0,2.0,1.78,0.54,1.58,0.34,0.2,0.2,1.78,0.54,1.4,0.88,0,1,10,1,2,1,5,2,1,1,0.0,0.1684,1.2472,0.2019,0.2132,0.0549,0.3378,0.0877,0.0209,0.0225,14,3,0,1,1,2,3,0,0,0,1.6208,0.2804,0.0,0.0549,0.0193,0.2,0.179,0.0,0.0,0.0,18,6,15.95,17.52
4060531,2023-01-28,arg,2023,Liga Profesional,1,Fernando Espinoza,10094,Estudiantes,89396,Tigre,1,1,2,61,39,17,15,4,4,12,6,1,5,1,0,10,6,7,9,8,4,1,1,1,0,22,11,12,12,2,1,0,0,2,2,23,21,7,9,5,1,11,27,2,3,65,57,50.0,40.0,15.0,17.0,16.0,7.0,479,312,386.0,221.0,168,136,218,85,26.0,36.0,6.0,3.0,0.99,0.9,0.69,0.79,0.3,0.11,0.99,0.9,0.54,1.06,0,0,8,6,2,0,6,5,1,4,0.0,0.0,0.6286,0.7915,0.0834,0.0,0.249,0.2239,0.0313,0.0624,11,10,0,2,5,2,1,1,0,0,0.6934,0.6767,0.0,0.2926,0.2268,0.0477,0.072,0.0608,0.0,0.0,17,15,16.81,20.97
4060531,2023-01-28,arg,2023,Liga Profesional,1,Fernando Espinoza,89396,Tigre,10094,Estudiantes,0,2,1,39,61,15,17,4,4,6,12,5,1,0,1,6,10,9,7,4,8,1,1,0,1,11,22,12,12,1,2,0,0,2,2,21,23,9,7,1,5,27,11,3,2,57,65,40.0,50.0,17.0,15.0,7.0,16.0,312,479,221.0,386.0,136,168,85,218,36.0,26.0,3.0,6.0,0.9,0.99,0.79,0.69,0.11,0.3,0.9,0.99,1.06,0.54,0,0,6,8,0,2,5,6,4,1,0.0,0.0,0.7915,0.6286,0.0,0.0834,0.2239,0.249,0.0624,0.0313,10,11,2,0,2,5,1,1,0,0,0.6767,0.6934,0.2926,0.0,0.0477,0.2268,0.0608,0.072,0.0,0.0,15,17,20.97,16.81
4060532,2023-01-28,arg,2023,Liga Profesional,1,Fernando Echenique,10083,San Lorenzo,10098,Arsenal Sarandi,1,1,0,45,55,12,10,3,4,4,5,5,1,0,0,7,4,5,6,6,3,3,0,2,0,22,10,15,15,1,2,0,0,0,0,17,27,10,4,1,5,16,28,4,2,50,68,39.0,48.0,11.0,20.0,7.0,6.0,347,440,268.0,353.0,143,171,125,182,27.0,20.0,4.0,4.0,0.82,0.45,0.65,0.4,0.17,0.05,0.82,0.45,,,0,0,4,4,3,0,3,4,2,2,0.0,0.0,0.476,0.2959,0.2562,0.0,0.1094,0.1189,0.0354,0.0304,6,7,2,2,1,1,3,0,0,0,0.547,0.3036,0.161,0.0937,0.0512,0.0478,0.1179,0.0,0.0,0.0,12,10,19.1,21.02
4060532,2023-01-28,arg,2023,Liga Profesional,1,Fernando Echenique,10098,Arsenal Sarandi,10083,San Lorenzo,0,0,1,55,45,10,12,4,3,5,4,1,5,0,0,4,7,6,5,3,6,0,3,0,2,10,22,15,15,2,1,0,0,0,0,27,17,4,10,5,1,28,16,2,4,68,50,48.0,39.0,20.0,11.0,6.0,7.0,440,347,353.0,268.0,171,143,182,125,20.0,27.0,4.0,4.0,0.45,0.82,0.4,0.65,0.05,0.17,0.45,0.82,,,0,0,4,4,0,3,4,3,2,2,0.0,0.0,0.2959,0.476,0.0,0.2562,0.1189,0.1094,0.0304,0.0354,7,6,2,2,1,1,0,3,0,0,0.3036,0.547,0.0937,0.161,0.0478,0.0512,0.0,0.1179,0.0,0.0,10,12,21.02,19.1
4060536,2023-01-28,arg,2023,Liga Profesional,1,Sebastían Zunino,161730,Defensa y Justicia,10081,Huracan,1,2,4,62,38,14,15,3,9,4,3,7,3,0,0,7,11,7,4,5,7,1,3,1,1,19,26,13,11,2,2,1,0,0,3,17,31,9,12,3,7,24,25,5,1,65,70,45.0,48.0,20.0,22.0,17.0,4.0,429,253,346.0,175.0,163,80,183,95,25.0,27.0,3.0,8.0,0.76,1.63,0.74,0.85,0.02,0.79,0.76,1.63,0.9,2.16,0,2,3,9,4,0,3,1,4,3,0.0,0.6251,0.2911,0.8716,0.2422,0.0,0.1104,0.0533,0.1211,0.1015,12,8,1,1,1,3,0,3,0,0,0.6218,0.7992,0.1184,0.0465,0.0246,0.3777,0.0,0.4281,0.0,0.0,14,15,20.43,15.91
4060536,2023-01-28,arg,2023,Liga Profesional,1,Sebastían Zunino,10081,Huracan,161730,Defensa y Justicia,0,4,2,38,62,15,14,9,3,3,4,3,7,0,0,11,7,4,7,7,5,3,1,1,1,26,19,11,13,2,2,0,1,3,0,31,17,12,9,7,3,25,24,1,5,70,65,48.0,45.0,22.0,20.0,4.0,17.0,253,429,175.0,346.0,80,163,95,183,27.0,25.0,8.0,3.0,1.63,0.76,0.85,0.74,0.79,0.02,1.63,0.76,2.16,0.9,2,0,9,3,0,4,1,3,3,4,0.6251,0.0,0.8716,0.2911,0.0,0.2422,0.0533,0.1104,0.1015,0.1211,8,12,1,1,3,1,3,0,0,0,0.7992,0.6218,0.0465,0.1184,0.3777,0.0246,0.4281,0.0,0.0,0.0,15,14,15.91,20.43
4060539,2023-01-28,arg,2023,Liga Profesional,1,Hernán Mastrángelo,10101,Talleres,10078,Independiente,1,0,1,61,39,7,11,1,2,3,5,3,4,0,1,2,5,5,6,2,2,1,1,1,1,10,14,15,21,4,3,1,1,3,0,9,17,8,2,4,3,12,20,2,1,54,53,34.0,37.0,20.0,16.0,6.0,5.0,414,274,325.0,175.0,189,86,136,89,27.0,17.0,5.0,1.0,0.57,0.77,0.43,0.69,0.14,0.09,0.57,0.77,0.51,0.32,1,0,1,3,0,2,3,3,2,3,0.2204,0.0,0.1611,0.4414,0.0,0.0722,0.1165,0.1955,0.0765,0.0633,3,8,0,0,0,2,4,1,0,0,0.4312,0.6873,0.0,0.0,0.0,0.0484,0.1432,0.0367,0.0,0.0,7,11,19.4,20.33
4060539,2023-01-28,arg,2023,Liga Profesional,1,Hernán Mastrángelo,10078,Independiente,10101,Talleres,0,1,0,39,61,11,7,2,1,5,3,4,3,1,0,5,2,6,5,2,2,1,1,1,1,14,10,21,15,3,4,1,1,0,3,17,9,2,8,3,4,20,12,1,2,53,54,37.0,34.0,16.0,20.0,5.0,6.0,274,414,175.0,325.0,86,189,89,136,17.0,27.0,1.0,5.0,0.77,0.57,0.69,0.43,0.09,0.14,0.77,0.57,0.32,0.51,0,1,3,1,2,0,3,3,3,2,0.0,0.2204,0.4414,0.1611,0.0722,0.0,0.1955,0.1165,0.0633,0.0765,8,3,0,0,2,0,1,4,0,0,0.6873,0.4312,0.0,0.0,0.0484,0.0,0.0367,0.1432,0.0,0.0,11,7,20.33,19.4
